case,recipe,query,baseline,p25_ns,median_ns,p75_ns,median_over_handwritten,fused_over_baseline,logical_bytes,delivered_bytes,transferred_bytes,file_bytes,delivered_fraction,decoded_rows,planner_ns
0,"Nullable(FOR(BitPack))",GET,full_decode,881602.0,882385.0,883580.8,1097.5500,0.9871,35276,35480,35480,35728,0.993059,16384,5828.1
0,"Nullable(FOR(BitPack))",GET,fused_decode,867326.6,870980.2,872174.0,1083.3642,1.0000,35276,35480,35480,35728,0.993059,16384,5828.1
0,"Nullable(FOR(BitPack))",GET,interpreted_plan,824.4,826.4,831.6,1.0279,1053.9388,464,824,824,35728,0.023063,1,5828.1
0,"Nullable(FOR(BitPack))",GET,generated_full_page_access,433.8,434.1,434.9,0.5400,2006.4101,464,35728,35728,35728,1.000000,1,5828.1
0,"Nullable(FOR(BitPack))",GET,generated,797.5,798.5,805.0,0.9932,1090.7672,464,824,824,35728,0.023063,1,5828.1
0,"Nullable(FOR(BitPack))",GET,handwritten_monomorphized,801.5,804.0,805.5,1.0000,1083.3642,464,824,824,35728,0.023063,1,5828.1
0,"Nullable(FOR(BitPack))",SUM_1PCT,full_decode,885866.2,886337.0,887440.6,45.8414,0.9736,35276,35480,35480,35728,0.993059,16384,5872.0
0,"Nullable(FOR(BitPack))",SUM_1PCT,fused_decode,861429.8,862922.0,863338.8,44.6304,1.0000,35276,35480,35480,35728,0.993059,16384,5872.0
0,"Nullable(FOR(BitPack))",SUM_1PCT,interpreted_plan,98289.1,98343.0,98368.2,5.0863,8.7746,835,1192,1192,35728,0.033363,163,5872.0
0,"Nullable(FOR(BitPack))",SUM_1PCT,generated_full_page_access,9765.4,9770.3,9776.7,0.5053,88.3206,831,35728,35728,35728,1.000000,163,5872.0
0,"Nullable(FOR(BitPack))",SUM_1PCT,generated,10794.7,10802.1,10833.4,0.5587,79.8847,831,1128,1128,35728,0.031572,163,5872.0
0,"Nullable(FOR(BitPack))",SUM_1PCT,handwritten_monomorphized,19328.3,19334.9,19347.1,1.0000,44.6304,831,1128,1128,35728,0.031572,163,5872.0
0,"Nullable(FOR(BitPack))",SUM_70PCT,full_decode,892774.6,893645.8,894108.6,0.7315,0.9773,35276,35480,35480,35728,0.993059,16384,5874.3
0,"Nullable(FOR(BitPack))",SUM_70PCT,fused_decode,872298.0,873323.6,874541.4,0.7149,1.0000,35276,35480,35480,35728,0.993059,16384,5874.3
0,"Nullable(FOR(BitPack))",SUM_70PCT,interpreted_plan,6908863.0,6925277.0,6941061.0,5.6690,0.1261,25513,25848,25848,35728,0.723466,11703,5874.3
0,"Nullable(FOR(BitPack))",SUM_70PCT,generated_full_page_access,589514.9,589810.4,590326.1,0.4828,1.4807,25333,35728,35728,35728,1.000000,11703,5874.3
0,"Nullable(FOR(BitPack))",SUM_70PCT,generated,625888.6,626864.3,627595.3,0.5131,1.3932,25333,25656,25656,35728,0.718092,11703,5874.3
0,"Nullable(FOR(BitPack))",SUM_70PCT,handwritten_monomorphized,1220642.0,1221613.5,1223533.8,1.0000,0.7149,25333,25656,25656,35728,0.718092,11703,5874.3
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,full_decode,889337.4,889764.2,890931.8,45.0348,0.9774,35276,35480,35480,35728,0.993059,16384,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,fused_decode,868885.0,869660.0,869732.2,44.0173,1.0000,35276,35480,35480,35728,0.993059,16384,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,interpreted_plan,98631.6,98652.5,98690.9,4.9932,8.8154,835,1192,1192,35728,0.033363,163,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,generated_full_page_access,10340.1,10378.3,10402.6,0.5253,83.7956,831,35728,35728,35728,1.000000,163,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,generated,11279.4,11312.9,11325.0,0.5726,76.8733,831,1128,1128,35728,0.031572,163,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,19715.5,19757.2,19778.9,1.0000,44.0173,831,1128,1128,35728,0.031572,163,6069.8
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,full_decode,909529.8,912492.0,914587.0,0.7323,0.9780,35276,35480,35480,35728,0.993059,16384,6050.1
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,fused_decode,891544.8,892462.0,893205.4,0.7163,1.0000,35276,35480,35480,35728,0.993059,16384,6050.1
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,interpreted_plan,6917355.0,6928832.0,6934821.0,5.5608,0.1288,25513,25848,25848,35728,0.723466,11703,6050.1
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,generated_full_page_access,613212.9,614021.5,614373.2,0.4928,1.4535,25333,35728,35728,35728,1.000000,11703,6050.1
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,generated,650076.1,651259.1,652212.1,0.5227,1.3704,25333,25656,25656,35728,0.718092,11703,6050.1
0,"Nullable(FOR(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,1244848.0,1246012.2,1247399.2,1.0000,0.7163,25333,25656,25656,35728,0.718092,11703,6050.1
0,"Nullable(FOR(BitPack))",FILTER_POINT,full_decode,899398.6,901455.6,904748.4,0.5285,0.9733,35276,35480,35480,35728,0.993059,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_POINT,fused_decode,876500.4,877427.6,877528.0,0.5144,1.0000,35276,35480,35480,35728,0.993059,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_POINT,interpreted_plan,9553099.0,9565468.0,9584086.0,5.6083,0.0917,35528,35672,35672,35728,0.998433,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_POINT,generated_full_page_access,830968.4,831681.4,832408.4,0.4876,1.0550,35276,35728,35728,35728,1.000000,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_POINT,generated,870998.2,871841.4,872602.6,0.5112,1.0064,35276,35480,35480,35728,0.993059,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_POINT,handwritten_monomorphized,1705055.0,1705585.5,1709346.5,1.0000,0.5144,35276,35480,35480,35728,0.993059,16384,5882.8
0,"Nullable(FOR(BitPack))",FILTER_50PCT,full_decode,915091.8,915823.0,917135.0,0.5322,0.9779,35276,35480,35480,35728,0.993059,16384,5876.6
0,"Nullable(FOR(BitPack))",FILTER_50PCT,fused_decode,893237.4,895598.8,897233.2,0.5205,1.0000,35276,35480,35480,35728,0.993059,16384,5876.6
0,"Nullable(FOR(BitPack))",FILTER_50PCT,interpreted_plan,9572107.0,9590095.0,9617446.0,5.5731,0.0934,35528,35672,35672,35728,0.998433,16384,5876.6
0,"Nullable(FOR(BitPack))",FILTER_50PCT,generated_full_page_access,848512.6,848867.0,849383.8,0.4933,1.0551,35276,35728,35728,35728,1.000000,16384,5876.6
0,"Nullable(FOR(BitPack))",FILTER_50PCT,generated,886753.6,887653.0,888155.6,0.5158,1.0090,35276,35480,35480,35728,0.993059,16384,5876.6
0,"Nullable(FOR(BitPack))",FILTER_50PCT,handwritten_monomorphized,1716968.0,1720793.5,1722937.0,1.0000,0.5205,35276,35480,35480,35728,0.993059,16384,5876.6
1,"Patch(FOR(BitPack))",GET,full_decode,158150.9,158237.2,158505.9,121.6229,0.8976,35600,35608,35608,35648,0.998878,16384,1736.8
1,"Patch(FOR(BitPack))",GET,fused_decode,142002.0,142036.3,142151.3,109.1707,1.0000,35600,35608,35608,35648,0.998878,16384,1736.8
1,"Patch(FOR(BitPack))",GET,interpreted_plan,1352.2,1357.0,1364.3,1.0430,104.6697,631,936,936,35648,0.026257,1,1736.8
1,"Patch(FOR(BitPack))",GET,generated_full_page_access,1021.8,1025.8,1036.8,0.7884,138.4677,631,35648,35648,35648,1.000000,1,1736.8
1,"Patch(FOR(BitPack))",GET,generated,1293.2,1295.3,1297.4,0.9956,109.6520,631,936,936,35648,0.026257,1,1736.8
1,"Patch(FOR(BitPack))",GET,handwritten_monomorphized,1299.0,1301.0,1304.7,1.0000,109.1707,631,936,936,35648,0.026257,1,1736.8
1,"Patch(FOR(BitPack))",SUM_1PCT,full_decode,158106.6,158226.2,158364.1,12.8955,0.8834,35600,35608,35608,35648,0.998878,16384,1802.1
1,"Patch(FOR(BitPack))",SUM_1PCT,fused_decode,139632.7,139778.9,139918.5,11.3920,1.0000,35600,35608,35608,35648,0.998878,16384,1802.1
1,"Patch(FOR(BitPack))",SUM_1PCT,interpreted_plan,70475.2,70522.9,70551.6,5.7476,1.9820,976,1208,1208,35648,0.033887,163,1802.1
1,"Patch(FOR(BitPack))",SUM_1PCT,generated_full_page_access,2554.9,2556.9,2559.6,0.2084,54.6678,976,35648,35648,35648,1.000000,163,1802.1
1,"Patch(FOR(BitPack))",SUM_1PCT,generated,2821.1,2829.7,2834.0,0.2306,49.3966,976,1208,1208,35648,0.033887,163,1802.1
1,"Patch(FOR(BitPack))",SUM_1PCT,handwritten_monomorphized,12248.2,12269.9,12281.3,1.0000,11.3920,976,1208,1208,35648,0.033887,163,1802.1
1,"Patch(FOR(BitPack))",SUM_70PCT,full_decode,165842.2,166004.5,166125.3,0.2026,0.8797,35600,35608,35608,35648,0.998878,16384,4895.2
1,"Patch(FOR(BitPack))",SUM_70PCT,fused_decode,145916.9,146034.7,146061.9,0.1782,1.0000,35600,35608,35608,35648,0.998878,16384,4895.2
1,"Patch(FOR(BitPack))",SUM_70PCT,interpreted_plan,5354222.0,5364397.0,5370657.0,6.5477,0.0272,25603,25816,25816,35648,0.724192,11703,4895.2
1,"Patch(FOR(BitPack))",SUM_70PCT,generated_full_page_access,110723.0,110763.3,110946.3,0.1352,1.3184,25618,35648,35648,35648,1.000000,11703,4895.2
1,"Patch(FOR(BitPack))",SUM_70PCT,generated,111266.8,111335.1,111406.5,0.1359,1.3117,25618,25816,25816,35648,0.724192,11703,4895.2
1,"Patch(FOR(BitPack))",SUM_70PCT,handwritten_monomorphized,807946.0,819279.7,820449.7,1.0000,0.1782,25618,25816,25816,35648,0.724192,11703,4895.2
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,full_decode,158546.0,158546.7,158587.0,12.5820,0.9817,35600,35608,35608,35648,0.998878,16384,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,fused_decode,155587.6,155648.6,155751.2,12.3520,1.0000,35600,35608,35608,35648,0.998878,16384,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,interpreted_plan,70877.2,70917.0,70994.0,5.6278,2.1948,976,1208,1208,35648,0.033887,163,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,generated_full_page_access,2826.1,2832.9,2833.6,0.2248,54.9436,976,35648,35648,35648,1.000000,163,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,generated,3114.1,3116.3,3135.0,0.2473,49.9462,976,1208,1208,35648,0.033887,163,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_1PCT,handwritten_monomorphized,12583.7,12601.1,12609.4,1.0000,12.3520,976,1208,1208,35648,0.033887,163,1806.4
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,full_decode,183266.5,183284.7,183499.1,0.2238,0.9549,35600,35608,35608,35648,0.998878,16384,4925.0
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,fused_decode,174981.2,175021.6,175166.8,0.2137,1.0000,35600,35608,35608,35648,0.998878,16384,4925.0
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,interpreted_plan,5364858.0,5365639.0,5379980.0,6.5511,0.0326,25603,25816,25816,35648,0.724192,11703,4925.0
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,generated_full_page_access,126801.4,126848.3,127069.4,0.1549,1.3798,25618,35648,35648,35648,1.000000,11703,4925.0
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,generated,126840.4,126892.7,127031.9,0.1549,1.3793,25618,25816,25816,35648,0.724192,11703,4925.0
1,"Patch(FOR(BitPack))",BETWEEN_70PCT,handwritten_monomorphized,817478.7,819049.2,819349.7,1.0000,0.2137,25618,25816,25816,35648,0.724192,11703,4925.0
1,"Patch(FOR(BitPack))",FILTER_POINT,full_decode,170284.9,170489.7,171106.8,0.1523,0.9483,35600,35608,35608,35648,0.998878,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_POINT,fused_decode,161571.5,161674.5,161816.7,0.1444,1.0000,35600,35608,35608,35648,0.998878,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_POINT,interpreted_plan,7582348.0,7597771.0,7610981.0,6.7860,0.0213,35580,35608,35608,35648,0.998878,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_POINT,generated_full_page_access,154628.6,154694.0,154791.7,0.1382,1.0451,35600,35648,35648,35648,1.000000,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_POINT,generated,154979.1,155131.2,155207.9,0.1386,1.0422,35600,35608,35608,35648,0.998878,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_POINT,handwritten_monomorphized,1118169.2,1119626.2,1120354.8,1.0000,0.1444,35600,35608,35608,35648,0.998878,16384,6238.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,full_decode,186745.7,186780.3,186945.2,0.1643,0.9478,35600,35608,35608,35648,0.998878,16384,6191.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,fused_decode,177012.8,177024.6,177179.8,0.1557,1.0000,35600,35608,35608,35648,0.998878,16384,6191.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,interpreted_plan,7593655.0,7622508.0,7639153.0,6.7054,0.0232,35580,35608,35608,35648,0.998878,16384,6191.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,generated_full_page_access,170494.5,170547.8,170601.1,0.1500,1.0380,35600,35648,35648,35648,1.000000,16384,6191.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,generated,170729.0,170834.3,170931.3,0.1503,1.0362,35600,35608,35608,35648,0.998878,16384,6191.0
1,"Patch(FOR(BitPack))",FILTER_50PCT,handwritten_monomorphized,1135780.5,1136779.2,1138376.8,1.0000,0.1557,35600,35608,35608,35648,0.998878,16384,6191.0
2,"Nullable(Dictionary(RLE(BitPack)))",GET,full_decode,1497966.0,1499538.3,1501190.7,415.2806,1.0063,4715,4796,4796,5056,0.948576,16384,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",GET,fused_decode,1507770.3,1509049.0,1513839.7,417.9145,1.0000,4715,4796,4796,5056,0.948576,16384,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",GET,interpreted_plan,3544.0,3550.8,3561.8,0.9833,424.9906,794,984,984,5056,0.194620,1,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",GET,generated_full_page_access,2791.8,2795.8,2808.9,0.7743,539.7570,794,5056,5056,5056,1.000000,1,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",GET,generated,3604.4,3613.8,3618.6,1.0008,417.5755,794,984,984,5056,0.194620,1,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",GET,handwritten_monomorphized,3599.9,3610.9,3619.5,1.0000,417.9145,794,984,984,5056,0.194620,1,1911.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,full_decode,1503063.7,1503447.3,1503531.0,63.9001,1.0008,4715,4796,4796,5056,0.948576,16384,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,fused_decode,1502933.7,1504576.0,1505634.0,63.9481,1.0000,4715,4796,4796,5056,0.948576,16384,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,interpreted_plan,271604.3,271910.3,272118.4,11.5568,5.5334,865,1080,1080,5056,0.213608,163,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,generated_full_page_access,21237.9,21268.8,21294.0,0.9040,70.7409,861,5056,5056,5056,1.000000,163,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,generated,23526.7,23555.1,23570.4,1.0011,63.8747,861,1016,1016,5056,0.200949,163,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_1PCT,handwritten_monomorphized,23469.5,23528.1,23576.1,1.0000,63.9481,861,1016,1016,5056,0.200949,163,1880.4
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,full_decode,1504579.3,1505821.0,1507907.7,1.3788,0.9994,4715,4796,4796,5056,0.948576,16384,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,fused_decode,1503611.0,1504966.7,1506111.7,1.3780,1.0000,4715,4796,4796,5056,0.948576,16384,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,interpreted_plan,14583929.0,14591170.0,14604910.0,13.3604,0.1031,3884,4016,4016,5056,0.794304,11703,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,generated_full_page_access,1011625.0,1012273.5,1013430.2,0.9269,1.4867,3704,5056,5056,5056,1.000000,11703,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,generated,1089934.5,1091096.2,1092833.8,0.9991,1.3793,3704,3824,3824,5056,0.756329,11703,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",SUM_70PCT,handwritten_monomorphized,1091754.8,1092120.2,1092951.5,1.0000,1.3780,3704,3824,3824,5056,0.756329,11703,1894.5
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,full_decode,1501488.0,1502492.7,1503150.3,63.3773,0.9860,4715,4796,4796,5056,0.948576,16384,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,fused_decode,1477639.0,1481428.0,1482075.7,62.4888,1.0000,4715,4796,4796,5056,0.948576,16384,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,interpreted_plan,276361.4,276581.6,277157.8,11.6666,5.3562,865,1080,1080,5056,0.213608,163,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,generated_full_page_access,21294.6,21339.6,21366.0,0.9001,69.4215,861,5056,5056,5056,1.000000,163,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,generated,23488.9,23506.3,23545.1,0.9915,63.0226,861,1016,1016,5056,0.200949,163,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_1PCT,handwritten_monomorphized,23683.1,23707.1,23746.6,1.0000,62.4888,861,1016,1016,5056,0.200949,163,1895.9
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,full_decode,1527677.0,1528451.3,1530845.0,1.3799,0.9721,4715,4796,4796,5056,0.948576,16384,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,fused_decode,1484041.7,1485794.3,1489553.7,1.3413,1.0000,4715,4796,4796,5056,0.948576,16384,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,interpreted_plan,14793182.0,14830547.0,14834593.0,13.3887,0.1002,3884,4016,4016,5056,0.794304,11703,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,generated_full_page_access,1019694.5,1020125.0,1022441.2,0.9209,1.4565,3704,5056,5056,5056,1.000000,11703,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,generated,1098267.0,1100740.5,1101113.5,0.9937,1.3498,3704,3824,3824,5056,0.756329,11703,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",BETWEEN_70PCT,handwritten_monomorphized,1104789.2,1107693.5,1111661.8,1.0000,1.3413,3704,3824,3824,5056,0.756329,11703,1887.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,full_decode,1526595.3,1527890.7,1528297.7,1.0115,0.9752,4715,4796,4796,5056,0.948576,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,fused_decode,1488698.7,1490044.3,1491780.3,0.9864,1.0000,4715,4796,4796,5056,0.948576,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,interpreted_plan,19969799.0,20004180.0,20026794.0,13.2426,0.0745,4967,4988,4988,5056,0.986551,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,generated_full_page_access,1419395.3,1422894.0,1423902.0,0.9419,1.0472,4715,5056,5056,5056,1.000000,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,generated,1496947.7,1498456.7,1500643.3,0.9920,0.9944,4715,4796,4796,5056,0.948576,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_POINT,handwritten_monomorphized,1508558.3,1510588.0,1512564.3,1.0000,0.9864,4715,4796,4796,5056,0.948576,16384,1921.3
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,full_decode,1537555.0,1541557.7,1542876.3,1.0231,0.9675,4715,4796,4796,5056,0.948576,16384,1885.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,fused_decode,1489116.3,1491382.7,1493950.0,0.9898,1.0000,4715,4796,4796,5056,0.948576,16384,1885.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,interpreted_plan,19852323.0,20099582.0,20126263.0,13.3391,0.0742,4967,4988,4988,5056,0.986551,16384,1885.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,generated_full_page_access,1421094.7,1424436.0,1428218.3,0.9453,1.0470,4715,5056,5056,5056,1.000000,16384,1885.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,generated,1494961.7,1497151.3,1497345.0,0.9936,0.9961,4715,4796,4796,5056,0.948576,16384,1885.1
2,"Nullable(Dictionary(RLE(BitPack)))",FILTER_50PCT,handwritten_monomorphized,1503401.0,1506812.3,1510761.7,1.0000,0.9898,4715,4796,4796,5056,0.948576,16384,1885.1
3,"Frame(FOR(Delta(BitPack)))",GET,full_decode,127537.8,127788.2,127926.8,15.4857,0.8923,11208,866,866,866,1.000000,16384,2048.1
3,"Frame(FOR(Delta(BitPack)))",GET,fused_decode,113847.4,114025.4,114094.2,13.8179,1.0000,11208,866,866,866,1.000000,16384,2048.1
3,"Frame(FOR(Delta(BitPack)))",GET,interpreted_plan,8294.6,8305.7,8309.3,1.0065,13.7286,469,866,866,866,1.000000,1,2048.1
3,"Frame(FOR(Delta(BitPack)))",GET,generated_full_page_access,7823.4,7831.1,7832.1,0.9490,14.5606,469,866,866,866,1.000000,1,2048.1
3,"Frame(FOR(Delta(BitPack)))",GET,generated,7889.2,7900.0,7911.2,0.9573,14.4337,469,866,866,866,1.000000,1,2048.1
3,"Frame(FOR(Delta(BitPack)))",GET,handwritten_monomorphized,8244.4,8252.0,8269.5,1.0000,13.8179,469,866,866,866,1.000000,1,2048.1
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,full_decode,127602.1,127894.7,127971.0,5.1296,1.0983,11208,866,866,866,1.000000,16384,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,fused_decode,140319.2,140462.6,140758.9,5.6337,1.0000,11208,866,866,866,1.000000,16384,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,interpreted_plan,796367.0,797161.7,797450.3,31.9726,0.1762,684,866,866,866,1.000000,163,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,generated_full_page_access,10445.4,10459.5,10473.7,0.4195,13.4292,684,866,866,866,1.000000,163,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,generated,10530.4,10537.5,10546.0,0.4226,13.3298,684,866,866,866,1.000000,163,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_1PCT,handwritten_monomorphized,24922.4,24932.7,24962.9,1.0000,5.6337,684,866,866,866,1.000000,163,2158.8
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,full_decode,135346.1,135387.2,135409.7,0.2273,1.1623,11208,866,866,866,1.000000,16384,5247.1
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,fused_decode,157270.1,157365.9,157727.4,0.2642,1.0000,11208,866,866,866,1.000000,16384,5247.1
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,interpreted_plan,56437705.0,56476894.0,56487769.0,94.8229,0.0028,8161,866,866,866,1.000000,11703,5247.1
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,generated_full_page_access,118459.9,118524.8,118624.5,0.1990,1.3277,8161,866,866,866,1.000000,11703,5247.1
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,generated,118168.5,118209.5,118429.9,0.1985,1.3312,8161,866,866,866,1.000000,11703,5247.1
3,"Frame(FOR(Delta(BitPack)))",SUM_70PCT,handwritten_monomorphized,595534.0,595604.0,596181.1,1.0000,0.2642,8161,866,866,866,1.000000,11703,5247.1
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,full_decode,128073.7,128116.4,128221.4,5.0204,0.9383,11208,866,866,866,1.000000,16384,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,fused_decode,120147.4,120213.3,120377.0,4.7107,1.0000,11208,866,866,866,1.000000,16384,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,interpreted_plan,796647.5,797575.5,798748.8,31.2540,0.1507,684,866,866,866,1.000000,163,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,generated_full_page_access,10462.9,10465.7,10475.4,0.4101,11.4864,684,866,866,866,1.000000,163,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,generated,10523.4,10528.1,10537.4,0.4126,11.4183,684,866,866,866,1.000000,163,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_1PCT,handwritten_monomorphized,25488.2,25519.1,25578.3,1.0000,4.7107,684,866,866,866,1.000000,163,2150.8
3,"Frame(FOR(Delta(BitPack)))",BETWEEN_70PCT,full_decode,152548.7,152641.9,152735.8,0.2453,0.9069,11208,866,866,866,1.000000,16384,5268.8
